"","RegYear","ASAB","AllAgesCounts","AgeGroup","Counts"
"2275",2017,"Female",71,"20-24",10
"2276",2017,"Female",71,"25-29",8
"2277",2017,"Female",71,"30-34",14
"2278",2017,"Female",71,"35-39",7
"2279",2017,"Female",71,"40-44",6
"2280",2017,"Female",71,"45-49",7
"2281",2017,"Female",71,"50-54",8
"2282",2017,"Female",71,"55-59",1
"2283",2017,"Female",71,"60-64",3
"2284",2017,"Female",71,"65-69",3
"2285",2017,"Female",71,"70-74",1
"2286",2017,"Female",71,"75-79",NA
"2287",2017,"Female",71,"80-84",NA
"2288",2017,"Female",71,"85+",NA
"2289",2017,"TOTAL",305,"Under 15",2
"2290",2017,"TOTAL",305,"15-19",10
"2291",2017,"TOTAL",305,"20-24",33
"2292",2017,"TOTAL",305,"25-29",38
"2293",2017,"TOTAL",305,"30-34",39
"2294",2017,"TOTAL",305,"35-39",40
"2295",2017,"TOTAL",305,"40-44",35
"2296",2017,"TOTAL",305,"45-49",32
"2297",2017,"TOTAL",305,"50-54",32
"2298",2017,"TOTAL",305,"55-59",16
"2299",2017,"TOTAL",305,"60-64",13
"2300",2017,"TOTAL",305,"65-69",6
"2301",2017,"TOTAL",305,"70-74",5
"2302",2017,"TOTAL",305,"75-79",2
"2303",2017,"TOTAL",305,"80-84",NA
"2304",2017,"TOTAL",305,"85+",2
"2305",2018,"Male",228,"Under 15",NA
"2306",2018,"Male",228,"15-19",7
"2307",2018,"Male",228,"20-24",21
"2308",2018,"Male",228,"25-29",37
"2309",2018,"Male",228,"30-34",35
"2310",2018,"Male",228,"35-39",23
"2311",2018,"Male",228,"40-44",27
"2312",2018,"Male",228,"45-49",20
"2313",2018,"Male",228,"50-54",15
"2314",2018,"Male",228,"55-59",20
"2315",2018,"Male",228,"60-64",7
"2316",2018,"Male",228,"65-69",10
"2317",2018,"Male",228,"70-74",4
"2318",2018,"Male",228,"75-79",NA
"2319",2018,"Male",228,"80-84",1
"2320",2018,"Male",228,"85+",1
"2321",2018,"Female",79,"Under 15",NA
"2322",2018,"Female",79,"15-19",8
"2323",2018,"Female",79,"20-24",5
"2324",2018,"Female",79,"25-29",6
"2325",2018,"Female",79,"30-34",10
"2326",2018,"Female",79,"35-39",7
"2327",2018,"Female",79,"40-44",10
"2328",2018,"Female",79,"45-49",11
"2329",2018,"Female",79,"50-54",9
"2330",2018,"Female",79,"55-59",2
"2331",2018,"Female",79,"60-64",4
"2332",2018,"Female",79,"65-69",3
"2333",2018,"Female",79,"70-74",2
"2334",2018,"Female",79,"75-79",1
"2335",2018,"Female",79,"80-84",1
"2336",2018,"Female",79,"85+",NA
"2337",2018,"TOTAL",307,"Under 15",NA
"2338",2018,"TOTAL",307,"15-19",15
"2339",2018,"TOTAL",307,"20-24",26
"2340",2018,"TOTAL",307,"25-29",43
"2341",2018,"TOTAL",307,"30-34",45
"2342",2018,"TOTAL",307,"35-39",30
"2343",2018,"TOTAL",307,"40-44",37
"2344",2018,"TOTAL",307,"45-49",31
"2345",2018,"TOTAL",307,"50-54",24
"2346",2018,"TOTAL",307,"55-59",22
"2347",2018,"TOTAL",307,"60-64",11
"2348",2018,"TOTAL",307,"65-69",13
"2349",2018,"TOTAL",307,"70-74",6
"2350",2018,"TOTAL",307,"75-79",1
"2351",2018,"TOTAL",307,"80-84",2
"2352",2018,"TOTAL",307,"85+",1
